DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0516523422378" 
2, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0223923546326" 
2, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.114559075675" 
2, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0622328370418" 
2, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0925463749974" 
2, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0231529660741" 
2, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0401965187199" 
2, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0459922196443" 
2, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0134034583269" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0388851883014" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0295851632726" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.150234164581" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0679594415668" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.134747724341" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0356864404002" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.075474963502" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.181634065584" 
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0203772647093" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0111100535732" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.00845290396249" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0429240459821" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0194169835843" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.03849934873" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.010196125613" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0215642750087" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.051895447835" 
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.00582207573785" 
